sample_index,node_address,timestamp_sec,x,y,z,magnitude_xy,magnitude_xyz,base_rssi,node_rssi
4061,56384,34.2109,-0.00440997,-0.00705775,0,0.00832224,0.00832224,-55,-54
4062,56384,34.2189,-0.00400072,-0.00707338,0,0.0081264,0.0081264,-55,-55
4063,56384,34.2269,-0.00779411,-0.00685463,0,0.0103795,0.0103795,-55,-55
4064,56384,34.2344,-0.00751079,-0.011917,0,0.0140864,0.0140864,-55,-55
4065,56384,34.2421,-0.00640897,-0.0130888,0,0.0145737,0.0145737,-55,-55
4066,56384,34.2502,-0.00373314,-0.0116514,0,0.0122348,0.0122348,-54,-56
4067,56384,34.26,-0.0118866,-0.011667,0,0.0166556,0.0166556,-54,-55
4068,56384,34.2649,-0.010832,-0.0142451,0,0.0178956,0.0178956,-55,-55
4069,56384,34.2726,-0.01398,-0.0134013,0,0.0193659,0.0193659,-55,-56
4070,56384,34.2803,-0.0125949,-0.0114795,0,0.0170414,0.0170414,-55,-55
4071,56384,34.2887,-0.0150189,-0.00833897,0,0.0171786,0.0171786,-57,-56
4072,56384,34.2964,-0.019977,-0.00837022,0,0.0216597,0.0216597,-56,-57
4073,56384,34.3043,-0.0177577,-0.0104795,0,0.0206193,0.0206193,-56,-57
4074,56384,34.3124,-0.0238649,-0.010167,0,0.0259403,0.0259403,-56,-56
4075,56384,34.3198,-0.0182614,-0.0132607,0,0.0225682,0.0225682,-54,-56
4076,56384,34.3279,-0.0258009,-0.0167919,0,0.030784,0.030784,-53,-55
4077,56384,34.3358,-0.027611,-0.0182606,0,0.0331032,0.0331032,-52,-53
4078,56384,34.343,0.0642174,-0.0111045,0,0.0651704,0.0651704,-51,-53
4079,56384,34.3512,0.0752198,-0.00835459,0,0.0756823,0.0756823,-50,-52
4080,56384,34.3593,-0.0561166,-0.0201668,0,0.0596303,0.0596303,-49,-50
4081,56384,34.3667,0.105362,0.024707,0,0.10822,0.10822,-48,-50
4082,56384,34.3749,0.103788,0.0132855,0,0.104635,0.104635,-46,-48
4083,56384,34.3826,0.121968,-0.0597439,0,0.135815,0.135815,-45,-46
4084,56384,34.3903,-0.0474752,-0.0622125,0,0.0782579,0.0782579,-45,-45
4085,56384,34.3984,0.140321,0.0769556,0,0.160038,0.160038,-44,-45
4086,56384,34.4061,-0.17324,-0.33019,0,0.372877,0.372877,-44,-45
4087,56384,34.414,-0.206876,-0.0999615,0,0.229761,0.229761,-44,-44
4088,56384,34.422,-0.0310582,0.0023795,0,0.0311492,0.0311492,-44,-44
4089,56384,34.4295,-0.0844332,-0.0426193,0,0.09458,0.09458,-44,-44
4090,56384,34.4375,0.0804141,-0.0387913,0,0.0892815,0.0892815,-44,-44
4091,56384,34.445,0.0265825,0.0263632,0,0.0374386,0.0374386,-44,-44
4092,56384,34.4532,0.0127784,0.00456694,0,0.0135699,0.0135699,-44,-44
4093,56384,34.4605,-0.0128467,-0.011417,0,0.0171868,0.0171868,-44,-44
4094,56384,34.4683,0.040733,-8.91859e-05,0,0.0407331,0.0407331,-44,-44
4095,56384,34.4764,-0.0326479,-0.0141826,0,0.0355954,0.0355954,-44,-44
4096,56384,34.4841,-0.0325692,-0.00427658,0,0.0328488,0.0328488,-44,-45
4097,56384,34.4916,-0.0187965,-0.0274635,0,0.0332799,0.0332799,-44,-44
4098,56384,34.4999,0.0477216,0.0623154,0,0.0784893,0.0784893,-44,-44
4099,56384,34.5073,-0.0881637,-0.0393225,0,0.0965354,0.0965354,-44,-44
4100,56384,34.5155,0.0613527,0.102642,0,0.119581,0.119581,-44,-44
4101,56384,34.5227,0.0399617,-0.0251823,0,0.0472344,0.0472344,-44,-44
4102,56384,34.5304,0.0390645,-0.0134795,0,0.0413247,0.0413247,-43,-44
4103,56384,34.5384,-0.132173,-0.000339179,0,0.132174,0.132174,-43,-44
4104,56384,34.5459,0.0677117,-0.0618376,0,0.0916993,0.0916993,-43,-44
4105,56384,34.5539,-0.0587137,-0.0579314,0,0.0824824,0.0824824,-43,-44
4106,56384,34.5617,-0.103148,-0.0241667,0,0.105942,0.105942,-43,-44
4107,56384,34.5695,-0.007983,0.00186389,0,0.0081977,0.0081977,-43,-44
4108,56384,34.5778,-0.0590757,-0.0016204,0,0.059098,0.059098,-43,-44
4109,56384,34.5855,-0.0155383,0.0148167,0,0.0214703,0.0214703,-44,-44
4110,56384,34.5933,-0.0239593,0.032285,0,0.0402041,0.0402041,-43,-44
4111,56384,34.6014,-0.0324905,-0.0597751,0,0.0680345,0.0680345,-44,-44
4112,56384,34.6087,-0.0745956,-0.00541717,0,0.074792,0.074792,-44,-44
4113,56384,34.6163,0.0584879,0.0284569,0,0.0650433,0.0650433,-43,-44
4114,56384,34.6243,0.0194994,0.0687059,0,0.0714193,0.0714193,-44,-44
4115,56384,34.6321,-0.0196308,-0.0202293,0,0.0281885,0.0281885,-44,-44
4116,56384,34.64,0.0785567,-0.0765403,0,0.109679,0.109679,-43,-44
4117,56384,34.6569,-0.0287129,-0.0843995,0,0.0891499,0.0891499,-43,-44
4118,56384,34.6721,0.0776438,0.0544719,0,0.0948459,0.0948459,-43,-44
4119,56384,34.6868,-0.128175,-0.0169794,0,0.129295,0.129295,-43,-44
4120,56384,34.6949,-0.0524963,-0.158897,0,0.167345,0.167345,-43,-43
4121,56384,34.7028,0.0478318,-0.0623219,0,0.0785615,0.0785615,-43,-43
4122,56384,34.7107,0.0493429,0.0607998,0,0.0783029,0.0783029,-43,-43
4123,56384,34.7185,0.0197513,-0.0747122,0,0.0772789,0.0772789,-42,-43
4124,56384,34.7268,0.00223241,0.000832665,0,0.00238264,0.00238264,-43,-43
4125,56384,34.7344,0.0916841,-0.0667437,0,0.113405,0.113405,-43,-43
4126,56384,34.7425,-0.055424,-0.0014954,0,0.0554442,0.0554442,-42,-43
4127,56384,34.7506,-0.0235815,0.0262539,0,0.0352896,0.0352896,-43,-43
4128,56384,34.7581,-0.0130986,-0.0439005,0,0.045813,0.045813,-42,-43
4129,56384,34.7658,-0.030035,5.14354e-05,0,0.0300351,0.0300351,-42,-43
4130,56384,34.7735,0.0158634,-0.0202137,0,0.0256951,0.0256951,-42,-43
4131,56384,34.7813,-0.0153652,-0.0234323,0,0.0280207,0.0280207,-43,-43
4132,56384,34.7888,0.00912662,0.00273886,0,0.00952872,0.00952872,-42,-42
4133,56384,34.7959,0.0158949,-0.04176,0,0.0446827,0.0446827,-42,-43
4134,56384,34.804,0.00267313,-0.0203074,0,0.0204826,0.0204826,-42,-43
4135,56384,34.8117,-0.00521272,-0.01762,0,0.0183749,0.0183749,-42,-42
4136,56384,34.8196,-0.0108949,-0.0165731,0,0.0198335,0.0198335,-41,-42
4137,56384,34.8282,-0.00738487,-0.0172762,0,0.0187884,0.0187884,-41,-42
4138,56384,34.8364,-0.0113671,-0.0169481,0,0.0204071,0.0204071,-41,-42
4139,56384,34.8439,0.00719057,-0.011292,0,0.0133871,0.0133871,-41,-41
4140,56384,34.8521,-0.0462317,-0.0167294,0,0.0491655,0.0491655,-41,-42
4141,56384,34.8597,-0.0121069,-0.0160888,0,0.0201352,0.0201352,-41,-42
4142,56384,34.8674,-0.0359691,-0.0175731,0,0.0400324,0.0400324,-41,-41
4143,56384,34.8756,-0.0339544,-0.0202605,0,0.0395397,0.0395397,-41,-41
4144,56384,34.8829,-0.0208585,-0.0202293,0,0.0290568,0.0290568,-41,-41
4145,56384,34.8905,-0.0162938,-0.0199324,0,0.0257447,0.0257447,-40,-41
4146,56384,34.8986,-0.00796726,-0.019823,0,0.0213642,0.0213642,-41,-41
4147,56384,34.906,-0.00927369,-0.0196355,0,0.0217153,0.0217153,-40,-41
4148,56384,34.9135,-0.011131,-0.0171669,0,0.0204597,0.0204597,-40,-41
4149,56384,34.9213,-0.00733765,-0.0119014,0,0.0139815,0.0139815,-40,-41
4150,56384,34.9288,-0.00667656,-0.0104014,0,0.0123598,0.0123598,-40,-41
4151,56384,34.9367,-0.00647193,-0.00676088,0,0.00935925,0.00935925,-40,-41
4152,56384,34.9448,-0.0086126,-0.00732337,0,0.0113053,0.0113053,-40,-41
4153,56384,34.9525,-0.0101551,-0.00507343,0,0.0113519,0.0113519,-40,-40
4154,56384,34.9603,-0.0095885,-0.00647964,0,0.0115726,0.0115726,-40,-40
4155,56384,34.968,-0.00784133,-0.00932332,0,0.0121824,0.0121824,-40,-40
4156,56384,34.9757,-0.0103283,-0.00915145,0,0.0137994,0.0137994,-39,-40
4157,56384,34.9839,-0.0128467,-0.0120264,0,0.0175975,0.0175975,-39,-40
4158,56384,35.0004,-0.00735339,-0.0134638,0,0.015341,0.015341,-39,-39
4159,56384,35.0082,-0.0597054,-0.0225261,0,0.0638134,0.0638134,-38,-39
4160,56384,35.0163,-0.0567304,0.0144417,0,0.0585398,0.0585398,-38,-39
4161,56384,35.0228,-0.0194891,0.00575441,0,0.0203209,0.0203209,-38,-39
4162,56384,35.0308,-0.00269428,-0.0234323,0,0.0235867,0.0235867,-38,-39
4163,56384,35.0386,0.0459902,-0.0769622,0,0.0896564,0.0896564,-38,-39
4164,56384,35.0465,-0.00529142,-0.0646656,0,0.0648817,0.0648817,-38,-39
4165,56384,35.0544,-0.0145467,-0.0219792,0,0.026357,0.026357,-38,-39
4166,56384,35.0622,-0.0339544,-0.011917,0,0.0359849,0.0359849,-38,-39
4167,56384,35.0699,-0.03737,-0.0253698,0,0.0451679,0.0451679,-38,-39
4168,56384,35.0782,-0.0393218,-0.0260572,0,0.0471718,0.0471718,-38,-39
4169,56384,35.0859,-0.0446734,-0.0167294,0,0.0477031,0.0477031,-38,-39
4170,56384,35.094,-0.0529371,-0.00952644,0,0.0537874,0.0537874,-38,-39
4171,56384,35.1016,0.000611163,-0.0168387,0,0.0168498,0.0168498,-38,-39
4172,56384,35.1095,0.0356961,-0.0416037,0,0.0548186,0.0548186,-38,-39
4173,56384,35.118,0.0398987,-0.0247604,0,0.0469573,0.0469573,-38,-38
4174,56384,35.1253,-0.0395264,-0.00319848,0,0.0396556,0.0396556,-38,-39
4175,56384,35.1334,-0.118086,0.0425659,0,0.125523,0.125523,-37,-39
4176,56384,35.1419,-0.00683396,-0.012292,0,0.014064,0.014064,-38,-38
4177,56384,35.1488,0.0340119,-0.0236042,0,0.0414001,0.0414001,-38,-38
4178,56384,35.156,0.0331462,-0.0267291,0,0.0425807,0.0425807,-37,-38
4179,56384,35.1721,0.0219077,-0.027151,0,0.0348873,0.0348873,-38,-38
4180,56384,35.1877,-0.0549675,0.00831684,0,0.0555932,0.0555932,-38,-38
4181,56384,35.1954,-0.0182614,-0.0127451,0,0.0222691,0.0222691,-37,-38
4182,56384,35.2027,-0.0155383,-0.0238542,0,0.0284686,0.0284686,-38,-38
4183,56384,35.2113,-0.027737,-0.0148544,0,0.0314642,0.0314642,-38,-38
4184,56384,35.2188,0.000532462,-0.0223698,0,0.0223762,0.0223762,-37,-38
4185,56384,35.227,0.000894487,-0.0395256,0,0.0395358,0.0395358,-38,-38
4186,56384,35.2344,-0.0599415,-0.0122607,0,0.0611825,0.0611825,-37,-38
4187,56384,35.2431,-0.0204965,-0.0380257,0,0.0431979,0.0431979,-38,-38
4188,56384,35.2501,-0.0115403,-0.0238229,0,0.0264709,0.0264709,-38,-38
4189,56384,35.2576,0.00851275,-0.018245,0,0.0201332,0.0201332,-37,-38
4190,56384,35.2657,-0.0187965,-0.0156669,0,0.0244696,0.0244696,-38,-38
4191,56384,35.2737,-0.0670088,-0.0173075,0,0.0692079,0.0692079,-38,-38
4192,56384,35.281,-0.00878575,0.00444194,0,0.00984481,0.00984481,-37,-38
4193,56384,35.289,-0.0291221,-0.00651089,0,0.0298411,0.0298411,-38,-38
4194,56384,35.2971,-0.00883297,-0.015245,0,0.0176191,0.0176191,-38,-38
4195,56384,35.3045,0.00701743,-0.0135263,0,0.0152383,0.0152383,-38,-38
4196,56384,35.3231,-0.0544481,-0.0247292,0,0.0598007,0.0598007,-38,-39
4197,56384,35.3272,0.00437308,0.0146292,0,0.0152688,0.0152688,-38,-38
4198,56384,35.3352,-0.0916108,-0.0202449,0,0.0938211,0.0938211,-38,-38
4199,56384,35.3427,-0.0710855,-0.0394475,0,0.0812973,0.0812973,-37,-38
4200,56384,35.3509,-0.0447521,0.00475444,0,0.045004,0.045004,-37,-38
4201,56384,35.3587,0.0498151,0.0209103,0,0.0540257,0.0540257,-37,-38
4202,56384,35.3668,0.0614943,-0.0106045,0,0.062402,0.062402,-37,-38
4203,56384,35.374,0.0371599,-0.0128076,0,0.0393052,0.0393052,-37,-38
4204,56384,35.3821,0.0481309,-0.0138388,0,0.0500809,0.0500809,-38,-38
4205,56384,35.39,-0.0070071,-0.0158075,0,0.017291,0.017291,-38,-38
4206,56384,35.3976,-0.0493011,-0.014995,0,0.051531,0.051531,-37,-38
4207,56384,35.4055,-0.0558018,-0.0130888,0,0.0573163,0.0573163,-38,-38
4208,56384,35.4134,-0.00148229,0.000801416,0,0.00168506,0.00168506,-38,-38
4209,56384,35.4212,-0.00566918,-0.00669839,0,0.00877542,0.00877542,-38,-38
4210,56384,35.4291,0.0106534,-0.0229011,0,0.0252578,0.0252578,-38,-38
4211,56384,35.4367,-0.0321127,-0.0137294,0,0.0349246,0.0349246,-37,-38
4212,56384,35.4449,-0.0327424,0.00212951,0,0.0328115,0.0328115,-38,-38
4213,56384,35.4525,-0.0282879,-0.00344847,0,0.0284973,0.0284973,-38,-38
4214,56384,35.4602,-0.011131,-0.0147763,0,0.0184997,0.0184997,-37,-38
4215,56384,35.4683,-0.0152865,-0.0274166,0,0.0313902,0.0313902,-38,-38
4216,56384,35.4757,0.00435734,-0.0266041,0,0.0269586,0.0269586,-38,-38
4217,56384,35.4842,0.00443604,-0.0184793,0,0.0190043,0.0190043,-38,-38
4218,56384,35.4917,-0.0142948,-0.0106827,0,0.0178455,0.0178455,-38,-38
4219,56384,35.4999,-0.0124532,-0.00824522,0,0.0149354,0.0149354,-38,-39
4220,56384,35.507,-0.0153179,-0.0106983,0,0.018684,0.018684,-37,-38
4221,56384,35.5152,-0.0163568,-0.0118857,0,0.0202192,0.0202192,-38,-39
4222,56384,35.5232,-0.0173012,-0.0126982,0,0.0214611,0.0214611,-38,-38
4223,56384,35.5311,-0.0203391,-0.0129951,0,0.0241361,0.0241361,-37,-39
4224,56384,35.5393,-0.0158374,-0.0101514,0,0.0188115,0.0188115,-38,-39
4225,56384,35.547,-0.0189067,-0.0103858,0,0.0215715,0.0215715,-38,-39
4226,56384,35.5546,-0.0215511,-0.00766711,0,0.0228743,0.0228743,-38,-39
4227,56384,35.5624,-0.0142948,-0.0101202,0,0.0175146,0.0175146,-38,-39
4228,56384,35.57,-0.0143578,-0.00872958,0,0.0168033,0.0168033,-38,-39
4229,56384,35.5783,-0.0351663,-0.00382346,0,0.0353736,0.0353736,-38,-39
4230,56384,35.5865,-0.026462,-0.00655776,0,0.0272625,0.0272625,-38,-39
4231,56384,35.5939,-0.039731,0.0126136,0,0.0416852,0.0416852,-38,-39
4232,56384,35.6018,-0.0237862,-0.0121514,0,0.0267103,0.0267103,-38,-39
4233,56384,35.6099,-0.0695587,-0.0681655,0,0.0973907,0.0973907,-38,-39
4234,56384,35.6176,-0.0148457,0.0233164,0,0.0276415,0.0276415,-38,-39
4235,56384,35.6243,-0.0363311,0.0312381,0,0.0479142,0.0479142,-38,-39
4236,56384,35.6323,0.0432199,-0.0366663,0,0.0566779,0.0566779,-38,-39
4237,56384,35.6397,-0.0232195,-0.010792,0,0.025605,0.025605,-38,-39
4238,56384,35.648,-0.00689692,-0.0257448,0,0.0266526,0.0266526,-38,-39
4239,56384,35.6562,0.00415271,-0.0206511,0,0.0210645,0.0210645,-38,-39
4240,56384,35.6645,-0.0279259,-0.0214011,0,0.0351833,0.0351833,-38,-39
4241,56384,35.6716,-0.0128467,-0.0235886,0,0.02686,0.02686,-38,-39
4242,56384,35.6794,0.0146357,-0.00746399,0,0.0164291,0.0164291,-38,-38
4243,56384,35.6871,0.0200503,-0.00827647,0,0.0216914,0.0216914,-38,-38
4244,56384,35.6954,-0.0143735,-0.0123076,0,0.0189229,0.0189229,-38,-39
4245,56384,35.7029,-0.015255,-0.0126514,0,0.0198185,0.0198185,-37,-38
4246,56384,35.7116,-0.0117292,-0.010292,0,0.0156045,0.0156045,-38,-38
4247,56384,35.7186,-0.0102024,-0.0101827,0,0.0144144,0.0144144,-38,-38
4248,56384,35.7263,-0.00215911,-0.010292,0,0.0105161,0.0105161,-37,-38
4249,56384,35.7349,-0.036095,-0.0146982,0,0.0389729,0.0389729,-37,-38
4250,56384,35.7422,-0.0083765,-0.0124795,0,0.0150301,0.0150301,-38,-39
4251,56384,35.7502,-0.00988756,-0.0102608,0,0.0142495,0.0142495,-38,-38
4252,56384,35.7578,-0.0128152,-0.00944831,0,0.0159217,0.0159217,-37,-38
4253,56384,35.766,-0.0114616,-0.010542,0,0.0155725,0.0155725,-38,-39
4254,56384,35.7734,-0.0170966,-0.0116826,0,0.0207069,0.0207069,-38,-39
4255,56384,35.7817,-0.0110209,-0.0159169,0,0.0193599,0.0193599,-39,-39
4256,56384,35.789,-0.0155855,-0.0101045,0,0.0185745,0.0185745,-39,-39
4257,56384,35.796,-0.010344,-0.0159169,0,0.0189828,0.0189828,-39,-39
4258,56384,35.8043,-0.0200557,-0.0184949,0,0.0272818,0.0272818,-39,-39
4259,56384,35.8121,-0.0157429,-0.0169169,0,0.0231089,0.0231089,-39,-39
4260,56384,35.8198,-0.00925795,-0.010667,0,0.0141243,0.0141243,-39,-40
4261,56384,35.8281,-0.0107061,-0.0107295,0,0.0151573,0.0151573,-39,-39
4262,56384,35.8358,-0.0110996,-0.013167,0,0.0172212,0.0172212,-39,-39
4263,56384,35.8436,-0.0169392,-0.0114639,0,0.0204538,0.0204538,-39,-40
4264,56384,35.8508,-0.01398,-0.0138857,0,0.0197041,0.0197041,-39,-40
4265,56384,35.8586,-0.0152865,-0.00901082,0,0.0177446,0.0177446,-39,-40
4266,56384,35.8664,-0.0105172,-0.00957331,0,0.0142218,0.0142218,-40,-40
4267,56384,35.8742,-0.0157901,-0.00824522,0,0.0178133,0.0178133,-40,-40
4268,56384,35.8821,-0.0165929,-0.010292,0,0.0195256,0.0195256,-40,-40
4269,56384,35.8898,-0.0156327,-0.0105733,0,0.0188726,0.0188726,-40,-40
4270,56384,35.8982,-0.0159948,-0.00815147,0,0.0179521,0.0179521,-40,-40
4271,56384,35.906,-0.0125949,-0.0129638,0,0.0180746,0.0180746,-40,-41
4272,56384,35.9136,-0.0168133,-0.0129638,0,0.0212308,0.0212308,-40,-40
4273,56384,35.922,-0.0151448,-0.0151357,0,0.0214115,0.0214115,-40,-41
4274,56384,35.9293,-0.0151605,-0.0142919,0,0.0208351,0.0208351,-40,-41
4275,56384,35.9374,-0.0138069,-0.01512,0,0.0204755,0.0204755,-40,-41
4276,56384,35.9451,-0.0159948,-0.0161356,0,0.0227198,0.0227198,-40,-41
4277,56384,35.9527,-0.0186863,-0.0164169,0,0.0248735,0.0248735,-40,-41
4278,56384,35.9605,-0.0164198,-0.0150575,0,0.0222786,0.0222786,-40,-40
4279,56384,35.9686,-0.0161679,-0.0146982,0,0.0218503,0.0218503,-40,-41
4280,56384,35.9762,-0.0150504,-0.0138701,0,0.0204669,0.0204669,-40,-41
4281,56384,35.9839,-0.0126893,-0.0113545,0,0.0170277,0.0170277,-40,-40
4282,56384,36.0006,-0.0141374,-0.0119639,0,0.0185203,0.0185203,-40,-40
4283,56384,36.0091,-0.0136337,-0.011667,0,0.0179443,0.0179443,-40,-40
4284,56384,36.0167,-0.0139171,-0.0106827,0,0.0175443,0.0175443,-40,-40
4285,56384,36.023,-0.0154124,-0.0102764,0,0.0185242,0.0185242,-40,-40
4286,56384,36.0309,-0.0121384,-0.0107139,0,0.0161904,0.0161904,-40,-40
4287,56384,36.0386,-0.0101237,-0.010292,0,0.0144366,0.0144366,-40,-40
4288,56384,36.0462,-0.0105959,-0.0109483,0,0.015236,0.015236,-40,-40
4289,56384,36.0545,-0.0119495,-0.012417,0,0.0172329,0.0172329,-40,-40
4290,56384,36.0624,-0.0129726,-0.0118857,0,0.0175943,0.0175943,-40,-40
4291,56384,36.07,-0.012831,-0.0128232,0,0.0181403,0.0181403,-40,-40
4292,56384,36.0784,-0.0150976,-0.0117139,0,0.0191089,0.0191089,-40,-40
4293,56384,36.0859,-0.0121069,-0.0126982,0,0.0175449,0.0175449,-40,-40
4294,56384,36.0937,-0.0126736,-0.0114795,0,0.0170997,0.0170997,-40,-40
4295,56384,36.1019,-0.0222751,-0.0115576,0,0.025095,0.025095,-40,-41
4296,56384,36.1095,-0.0244945,-0.006964,0,0.0254652,0.0254652,-40,-41
4297,56384,36.1167,-0.0874081,0.00883245,0,0.0878533,0.0878533,-40,-41
4298,56384,36.125,-0.00738487,-0.00608903,0,0.00957144,0.00957144,-40,-41
4299,56384,36.1324,-0.155186,0.0162698,0,0.156036,0.156036,-40,-41
4300,56384,36.1406,0.0240169,0.0382379,0,0.0451547,0.0451547,-40,-41
4301,56384,36.148,0.00906366,-0.0181668,0,0.0203023,0.0203023,-40,-41
4302,56384,36.1555,-0.0748317,-0.0333071,0,0.0819094,0.0819094,-40,-41
4303,56384,36.1637,-0.032097,0.0116449,0,0.0341441,0.0341441,-40,-41
4304,56384,36.1795,0.078053,-0.0154482,0,0.0795671,0.0795671,-40,-40
4305,56384,36.1874,-0.0217085,-0.0141357,0,0.0259051,0.0259051,-40,-41
4306,56384,36.1945,-0.0177262,-0.0190574,0,0.026027,0.026027,-40,-41
4307,56384,36.2029,-0.0252028,-0.0514941,0,0.0573308,0.0573308,-40,-41
4308,56384,36.2104,-0.0305545,-0.0575564,0,0.0651638,0.0651638,-40,-41
4309,56384,36.2184,-0.01398,0.00750436,0,0.0158668,0.0158668,-40,-41
4310,56384,36.2263,-0.0424541,-0.0254479,0,0.0494969,0.0494969,-40,-41
4311,56384,36.2347,-0.0413995,-0.0174481,0,0.0449261,0.0449261,-40,-41
4312,56384,36.242,-0.0526852,-0.0169794,0,0.0553537,0.0553537,-40,-41
4313,56384,36.2499,-0.00289891,0.0385035,0,0.0386125,0.0386125,-40,-41
4314,56384,36.2576,-0.00456737,0.0139573,0,0.0146856,0.0146856,-40,-41
4315,56384,36.2653,0.00399531,0.00389508,0,0.0055798,0.0055798,-40,-41
4316,56384,36.2733,-0.0162623,-0.0113389,0,0.0198251,0.0198251,-41,-41
4317,56384,36.2815,-0.0185447,-0.0124326,0,0.0223266,0.0223266,-41,-41
4318,56384,36.289,-0.0466567,-0.0142451,0,0.0487829,0.0487829,-40,-41
4319,56384,36.297,-0.0657496,-0.00832334,0,0.0662743,0.0662743,-40,-41
4320,56384,36.305,-0.00453589,0.00906682,0,0.0101381,0.0101381,-40,-41
4321,56384,36.3125,0.00654523,-0.0101827,0,0.0121048,0.0121048,-40,-41
4322,56384,36.3203,0.0115191,-0.0180575,0,0.0214187,0.0214187,-40,-41
4323,56384,36.3284,-0.0191585,-0.000979787,0,0.0191836,0.0191836,-41,-41
4324,56384,36.3365,-0.0210946,9.83091e-05,0,0.0210948,0.0210948,-40,-41
4325,56384,36.344,-0.0389912,-0.00193289,0,0.0390391,0.0390391,-40,-41
4326,56384,36.3521,-0.0259898,0.00141077,0,0.0260281,0.0260281,-40,-41
4327,56384,36.3593,0.00896922,-0.0394475,0,0.0404543,0.0404543,-40,-41
4328,56384,36.3685,0.00220092,-0.0554471,0,0.0554908,0.0554908,-40,-41
4329,56384,36.3743,0.00737946,-0.0140107,0,0.0158353,0.0158353,-40,-40
4330,56384,36.3819,-0.0155383,-0.0100108,0,0.0184839,0.0184839,-40,-40
4331,56384,36.39,-0.017978,-0.0121514,0,0.0216994,0.0216994,-40,-40
4332,56384,36.4065,-0.0174271,-0.0128701,0,0.0216644,0.0216644,-40,-40
4333,56384,36.4228,-0.0159475,-0.0124951,0,0.0202596,0.0202596,-40,-40
4334,56384,36.438,-0.0171281,-0.0138076,0,0.0220004,0.0220004,-40,-40
4335,56384,36.4534,-0.0127995,-0.011042,0,0.0169042,0.0169042,-40,-40
4336,56384,36.4691,-0.0133032,-0.0126201,0,0.0183369,0.0183369,-40,-40
4337,56384,36.4765,-0.0127208,-0.00983893,0,0.0160818,0.0160818,-40,-40
4338,56384,36.4922,-0.0137597,-0.0111826,0,0.0177308,0.0177308,-40,-40
4339,56384,36.5002,-0.00321371,-0.0143857,0,0.0147403,0.0147403,-40,-40
4340,56384,36.5074,-0.0116977,-0.0121201,0,0.0168444,0.0168444,-41,-41
4341,56384,36.5153,-0.0155383,-0.0124326,0,0.0199,0.0199,-40,-41
4342,56384,36.5233,-0.0143578,-0.0119014,0,0.0186491,0.0186491,-41,-41
4343,56384,36.5311,-0.0114458,-0.0123232,0,0.0168187,0.0168187,-41,-41
4344,56384,36.5391,-0.0114616,-0.0115108,0,0.0162439,0.0162439,-41,-41
4345,56384,36.5464,-0.0141846,-0.011917,0,0.0185262,0.0185262,-41,-41
4346,56384,36.5547,-0.0140587,-0.011042,0,0.0178766,0.0178766,-41,-41
4347,56384,36.5625,-0.0159633,-0.0100264,0,0.0188509,0.0188509,-41,-41
4348,56384,36.5701,-0.0122958,-0.0120576,0,0.0172213,0.0172213,-41,-41
4349,56384,36.5784,-0.0145781,-0.00918269,0,0.0172292,0.0172292,-41,-41
4350,56384,36.5858,-0.0148143,-0.00882333,0,0.0172428,0.0172428,-41,-41
4351,56384,36.5945,-0.0131143,-0.0108545,0,0.0170237,0.0170237,-41,-41
4352,56384,36.6017,-0.0141689,-0.0124482,0,0.0188604,0.0188604,-41,-41
4353,56384,36.6094,-0.0136652,-0.0131982,0,0.0189982,0.0189982,-41,-41
4354,56384,36.6172,-0.0142791,-0.0137919,0,0.0198522,0.0198522,-40,-41
4355,56384,36.6249,-0.0137754,-0.0134795,0,0.0192732,0.0192732,-40,-41
4356,56384,36.6328,-0.0146254,-0.0145732,0,0.0206465,0.0206465,-40,-41
4357,56384,36.6404,-0.0152235,-0.0153075,0,0.0215888,0.0215888,-40,-41
4358,56384,36.648,-0.018041,-0.0132138,0,0.0223625,0.0223625,-40,-40
4359,56384,36.6556,-0.0163568,-0.0145419,0,0.0218864,0.0218864,-40,-41
4360,56384,36.6631,-0.0145309,-0.0118545,0,0.0187531,0.0187531,-40,-41
4361,56384,36.6711,0.00397957,-0.0189949,0,0.0194073,0.0194073,-40,-40
4362,56384,36.6792,-0.0150346,-0.0127607,0,0.0197199,0.0197199,-40,-41
4363,56384,36.6869,-0.0157429,-0.00985455,0,0.0185729,0.0185729,-40,-41
4364,56384,36.6949,-0.0125004,-0.0102139,0,0.0161426,0.0161426,-40,-41
4365,56384,36.7026,-0.0149559,-0.0113076,0,0.0187495,0.0187495,-40,-41
4366,56384,36.7104,-0.01398,-0.00962018,0,0.0169702,0.0169702,-41,-41
4367,56384,36.7186,-0.0122014,-0.0131045,0,0.0179053,0.0179053,-41,-41
4368,56384,36.7265,-0.0133032,-0.0110264,0,0.0172788,0.0172788,-41,-41
4369,56384,36.7337,-0.0139171,-0.0102764,0,0.0173,0.0173,-41,-41
4370,56384,36.7416,-0.0452401,-0.0136045,0,0.0472414,0.0472414,-41,-41
4371,56384,36.7526,-0.0705031,-0.01562,0,0.0722127,0.0722127,-41,-41
4372,56384,36.7571,-0.00228504,-0.0115108,0,0.0117354,0.0117354,-41,-41
4373,56384,36.7648,-0.0354497,-0.00927644,0,0.0366433,0.0366433,-41,-41
4374,56384,36.7727,-0.00680248,-0.00426095,0,0.00802679,0.00802679,-41,-41
4375,56384,36.7805,0.0221753,-0.0140419,0,0.0262473,0.0262473,-41,-41
4376,56384,36.7887,-0.0243843,-0.00799523,0,0.0256616,0.0256616,-41,-41
